Unnamed: 0,Mmus_C57-6J_TMS_MHU1_FLT_1G_Rep1,Mmus_C57-6J_TMS_MHU1_FLT_1G_Rep2,Mmus_C57-6J_TMS_MHU1_FLT_1G_Rep3,Mmus_C57-6J_TMS_MHU1_FLT_uG_Rep1,Mmus_C57-6J_TMS_MHU1_FLT_uG_Rep2,Mmus_C57-6J_TMS_MHU1_FLT_uG_Rep3,Mmus_C57-6CR_TMS_MHU1_GC_1G_Rep1,Mmus_C57-6CR_TMS_MHU1_GC_1G_Rep2,Mmus_C57-6CR_TMS_MHU1_GC_1G_Rep3,Mmus_C57-6J_TMS_MHU2_FLT_1G_Rep1,Mmus_C57-6J_TMS_MHU2_FLT_1G_Rep2,Mmus_C57-6J_TMS_MHU2_FLT_1G_Rep3,Mmus_C57-6J_TMS_MHU2_FLT_uG_Rep1,Mmus_C57-6J_TMS_MHU2_FLT_uG_Rep2,Mmus_C57-6J_TMS_MHU2_FLT_uG_Rep3,Mmus_C57-6J_TMS_MHU2_GC_1G_Rep1,Mmus_C57-6J_TMS_MHU2_GC_1G_Rep2,Mmus_C57-6J_TMS_MHU2_GC_1G_Rep3
Kndc1,52.9198468732942,75.1581697598962,66.3977735636545,69.0578492501177,92.7000442585738,90.5536284521591,36.7348703055142,37.6567476585863,20.1033907630489,73.452142510906,52.5983068432871,58.3201220234322,47.0875426799076,92.842332642147,44.1341011178332,47.472154107665,39.9981598420701,38.3542924156491
Trim12a,668.017977381329,623.197405984432,652.054102653261,884.466922107217,713.929452074354,675.745946098111,617.720793104076,698.588002641234,700.19697675547,1038.93173410763,835.071820859558,848.625669808829,715.13340988041,726.369181580302,683.008154292161,667.290873463022,579.026290529063,613.826846131495
Serpina3f,16.5065910221341,8.45235569823238,11.180596564228,9.96703580676687,13.5734128126624,8.73231638759876,13.1623963385423,4.78222498824668,8.7687735088088,18.4568374379738,9.77682299225491,18.97746627688,8.36472615072395,12.5999873457791,11.7336324077637,7.02555187586961,4.6582676026862,5.9802186381447
Msl2,1301.00831811128,1432.62113644415,1273.98457934671,1214.90888379398,994.257224116046,983.277377716376,1377.67748314974,1276.47759150507,1426.74121052746,1216.86162861789,1298.2979476659,1116.68797813095,1240.686319411,1282.74371673092,1256.68857838581,1320.50685869177,1368.46936017126,1453.63586505104
Rdh11,153.604471188552,156.030702336164,159.648895452517,129.203248329094,81.16001360279,98.8541784550277,265.688737807568,178.290810276376,161.865297413846,135.860940387933,154.339837852303,149.451003232253,143.99256633232,156.794265788769,176.63221533961,154.519326175668,234.726679679605,190.318319104999
Hmgb1,2425.56203680511,1837.36045130432,2530.7407617185,1498.95931714644,2484.19680697109,2389.810547911,3367.1800228654,3604.29696138768,2858.04396349521,1939.34105484295,2106.0238070882,1767.36606148377,2873.87603595945,2475.42155416076,3351.07929424131,3132.94293694925,2812.93851747878,2351.19093130594
Lsm14a,889.546560968718,536.578623324703,751.627190579055,805.964695171275,827.4960026936,677.309173335364,917.693693004538,914.537177266351,904.049417309691,877.764062536536,938.869595545641,852.553045805757,921.739544241703,999.431276253126,1057.91395793291,844.902266779448,804.521959770448,786.884585417013
Ifi208,200.632328197585,102.128398428568,145.570201514067,293.660608806207,206.300231771364,232.911417432118,106.351707519631,129.657245725362,173.81738217175,609.618152487915,319.693818579955,300.595270015836,217.605348003255,316.748670911191,279.426345313747,137.807548000625,143.837892774744,126.727361798391
Oas1g,17.8365828416629,22.5452244871686,24.0065722727093,27.4117435547763,19.2978862105648,12.41206563754,8.50665853070585,14.3799198962174,14.720342593835,45.4511518571442,18.2059232521625,21.8078571549098,10.959387318228,24.9524152166887,17.9212248544436,17.7386941597406,15.5993118477603,7.11973713143396
Nck2,716.968196685701,819.727918809434,858.546098089721,703.780547865868,566.461485817352,696.476236045336,979.504881067527,892.816767952196,891.44655254347,689.292979350203,725.813302018249,739.594658336037,753.384791751074,751.333098849689,834.64444469859,910.406660918661,907.23462300006,961.900492791896
Fbxl12,911.21960874575,1147.74856179109,1059.01264854014,744.641630568386,802.394970682462,778.548162993267,1111.39398310507,934.129343063016,1005.10057954048,725.0022644594,861.686245921084,776.800772353562,865.102703854184,775.898241423634,820.919392225352,1158.29869105308,1064.93164446193,1182.98712817186
Suds3,597.422705118024,643.823267398544,520.468997324982,487.910569028366,956.140248220984,500.065272907352,713.153930932081,587.376954847168,580.327149828993,605.638007275445,521.384095593065,486.438423203027,666.878900140826,578.653848027813,519.464192069258,632.307481356636,549.134379939518,511.966082309783
Bub3,711.232630941732,790.62000576607,851.597151698475,488.311095717956,529.148050544534,504.672453138529,992.000474939008,858.793253593276,835.687388708387,492.638763738816,477.743300258566,458.143089873567,712.000491736231,624.810787690303,723.916293533177,715.957365802141,848.69116903029,751.170706967718
Hes6,231.811740587457,353.259513959853,251.247461576829,180.729904917615,163.042375035728,205.431591645119,295.62430976907,218.632488780924,261.568617926941,164.711478750473,194.628410015551,189.100813863344,197.628954111477,191.219581458074,181.252294852656,294.998668036895,303.448154684446,319.763637553903
Rpl7a-ps11,0.0,0.0,0.0,0.0,0.0,0.0,368.298331434994,0.0,100.517148384914,0.0,0.0,0.0,0.0,0.0,0.0,65.6128206597192,0.0,0.0
Jchain,346.019086701544,232.653082034633,213.01009996795,272.680485624754,518.83067645594,263.387024645139,249.711046966581,172.689639706363,208.824702497559,351.001818370955,243.244317399051,473.018505922203,298.708169250394,225.537614238589,381.959403263661,152.037785017799,277.697976828982,230.532590325426
Eif1ax,491.724921219146,481.608626011578,314.828178399177,276.594231130504,327.452079454821,466.401539669731,517.106900949094,420.035368263421,381.660296826766,227.561120772723,192.835022582461,259.358900964421,271.078232160725,196.649952519446,267.06966849028,490.724250457219,530.35559596603,364.592495342566
H2-T23,865.987680987525,1226.88367599153,849.660404492915,1152.79065251355,989.303599274635,1046.58562713885,646.19243169032,700.783264443665,693.466166072569,1073.57963514265,749.043320979048,889.197176439954,703.227319558859,829.92927632022,644.370718501901,725.836036087301,747.623420894583,859.484893446627
Rplp0,6153.1411985337,5655.50304677601,5694.57144902106,4680.07074737847,4397.90851467036,4372.57450566763,8495.75874338275,6475.50895216375,5925.98641945783,4040.12673167629,4102.99489309511,4272.63704445252,5440.08238631946,4933.75551909981,5049.50600192436,5611.91630627257,5689.54608967417,5390.45228958768
Bmpr2,387.236957578224,264.326536425834,310.360436677147,485.033395432771,392.222375808156,399.63715062315,231.667636219218,294.830794881062,268.353568361313,586.69929861901,472.711381111353,540.080343474978,385.91084559745,400.883556664528,380.0715826519,278.250530011414,369.164475872364,293.961901535713
H2-Eb2,67.9120727522386,105.258197051579,82.9985044769796,140.741141033349,129.516885268573,128.418460709307,54.0573322137723,50.1299864177694,54.1916866245671,114.758901107254,79.0469315618594,96.2452959828323,83.0649540752431,96.0134462557285,70.6301094043903,57.2671704048502,48.4997811612986,79.8735099577769
Krt77,12.0033559912861,25.1535817308315,12.0392840309874,27.2409268793147,16.01726393036,28.0993096194094,4.24874537652797,6.95080957269579,7.44660417254887,17.2201877332307,12.1916035809278,11.8290950096463,10.4363892198714,23.9979910212386,11.113877099706,14.4847301594737,5.16257786441075,9.2343201392553
Arfgef1,1129.56395063287,818.634915908641,1163.76531695431,1030.55460195913,928.469099391922,972.404136112748,943.66360273959,1059.45001723762,1061.65890574469,1457.27969259286,1536.8077575263,1301.44271171192,1259.88298752675,1252.48132652228,1424.50242600629,858.54467671472,1127.36525135681,855.97346481771
Sptbn2,13.9675718480379,45.3633316441593,8.283459143114,13.5905725460424,10.938767938324,8.28737743822844,47.7692716539523,1.91290242692237,4.4044140358662,4.75093871294364,19.9512168885705,8.46523720562669,2.79986902219804,6.37405515278196,24.757988301895,18.8546789279659,2.03023642035366,2.93486144389764
Zfp760,63.6674007854485,33.0266735173217,57.4460669698013,70.382816195861,49.2308853155282,72.090587723396,33.0135462261502,41.2728056241298,51.9604241450361,71.6613495397606,76.1846926614438,89.7642972234082,78.177372207261,77.1274229879125,75.690919014145,37.0717831735924,65.6971260822662,39.9355111910739
Zfp948,35.3709567223088,18.8224593752284,16.6058430596367,46.4828220914543,29.3914989472898,32.2001393077242,15.0303615081291,22.1246238850982,25.9470913211599,46.753244983428,36.6403112030713,46.2891945281741,27.0551928918856,28.0557428225368,36.7450957180654,25.0840186244054,25.8214793285273,12.0569160536961
Afdn,175.038421400929,129.558854891739,129.958202539763,291.126969654304,313.023452226725,250.07534928798,153.352894923397,160.791972185948,94.1265178264599,215.753074635664,280.454861060166,257.020755336583,193.000381222201,232.893050377666,190.618480514361,147.901608133342,106.10032903404,180.636575930903
Zfp442,30.8571920938414,29.5644133320739,43.0482169150266,33.6302351448911,40.6841539198919,27.0989160566257,35.7461742513666,29.2395739122875,40.2746737150425,40.688535086729,42.025467081075,50.9193597329722,43.9015778051189,52.9302477034695,52.8622741007009,16.5943149400962,27.9219749596361,23.1577866705448
Lgals1,292.798313984944,248.891675327751,329.782298363084,157.712691829263,235.886615077893,291.392939869194,593.478546228621,609.077805342595,472.359655770067,196.408063345535,237.714550731942,262.836466656555,407.455242436795,358.980157895121,404.597385241708,434.178846191244,393.316913098871,392.721563668552
Il2rb,224.315571870526,268.245156370977,234.999048436386,337.91246074574,245.571264965554,269.211035892554,126.736611967397,154.120550568894,152.828450578607,328.232658231835,246.703966669188,261.703669150652,150.604358667813,261.256874953309,177.327179432108,167.580321064085,147.483366860041,170.940983633472
Uba52rt,760.740129298277,620.374461429563,853.008212516377,616.770608461793,1112.81944248298,1089.29329694843,1812.95059538737,1174.67005254152,912.035836146235,653.89305026007,598.957692675585,614.360386806289,913.9968111808,685.55094940144,712.164265711402,995.174737571392,1092.63852796234,890.61656196297
Phf11d,45.5832777598706,15.7132112255151,36.9943589988702,53.3942939795741,18.6857413070306,34.7348041225006,22.6884944357946,38.8897414568587,26.4432108829071,123.840616989558,35.1358545690093,65.5017779759135,52.2778318104165,53.045721525914,45.1784263828623,25.1911685407122,16.6810227831831,21.5620735152124
Cep152,268.816892621339,336.952314092944,311.399315900918,232.55879777389,265.512110814056,265.351007213293,275.916335134075,352.192396959104,311.938174492752,187.27820780856,226.437428393902,205.668987816642,290.690521876302,231.564488283283,271.10736755887,389.568431791049,326.072358961531,299.129099201105
C730014E05Rik,124.239267951109,88.269973425783,132.695076579472,187.746369885806,147.002777911917,178.17752169983,130.570930248545,104.508357258942,107.792237041476,203.939610455107,188.618669808243,226.045369546614,142.144368042411,196.261127568572,156.226325935215,121.085161858009,119.898489335127,92.6463078853836
Zfp467,85.0445534700456,89.0685768327042,121.624095384131,149.087273486068,125.518457704395,111.930102802207,91.5371124469206,75.1794619951737,63.6126675033226,129.499573252193,137.300417102635,130.150299931391,123.164547212333,127.082398043567,125.393529492764,84.0262628431962,91.3898353231924,95.2399852239895
Psrc1,83.0873510300244,82.8583663761245,77.6723974749522,24.4248095183386,59.5037520609167,85.5877612423584,112.41719311779,91.0853191722586,97.9294151828065,15.4161887692784,21.0798573386405,18.048631179955,60.433061540376,42.4061617101133,46.3684446166322,89.0332781152575,99.1856889503794,64.9732405497848
Ptprz1,118.794690842875,58.9108641127149,118.411631533089,196.46812673303,122.895647352858,118.947097665273,55.9742001381621,125.663823597804,89.3688359967953,251.216604212013,227.441617566838,202.997054115054,150.513494026177,115.009436366407,120.630728870185,64.5125557789096,78.2395446182428,102.795598487809
Il3ra,19.9762045503479,17.7095746864005,20.4311031584699,23.887624282259,29.9397625355598,24.6026197141012,33.6104404687803,35.0337880160279,19.8550633137808,10.2554932586021,28.4163995753949,19.89958770587,12.0989171999626,17.2674543868024,23.1291776500052,24.6986756954594,33.0656838960979,30.9979153859749
H2bc21,128.750293395601,117.629789596591,157.120126034991,100.501913950649,102.115843777143,128.822383447488,223.964639086058,181.425856282331,168.084732326961,121.262169233965,136.501262827271,137.416926784191,178.311618525053,148.751677799139,141.213946324715,152.574505058603,212.05241954159,178.593512880552
H2ac20,1218.94129332178,1784.57068662648,1249.79256403738,493.662077245686,1217.29524810459,1012.3064814757,2540.09495682153,1468.9925989327,1410.07143223054,285.227153949147,383.058703004562,302.811453032111,1113.53257493675,793.129442213202,927.432932604057,1544.79678558682,1817.13857754292,1667.27248844484
Selenbp1,25.4858378667776,40.7117939877388,41.2609970577017,63.8775985461806,38.2404797769245,45.9510088921438,24.1435022164942,18.0899506627263,14.8550410720469,39.786533619349,46.663860094634,43.3660987897804,34.7776845200487,24.9809781143908,29.7128962301525,18.7727486241751,30.9802318894734,27.6889667589293
Cgn,53.5629512201343,62.4713779973692,62.1307107833318,95.1611198730222,127.237335481697,113.078262399217,30.8809532276434,43.6014516816703,41.8510769276429,85.6668200259582,76.475221627878,90.042072235911,55.7405595215763,54.7070068861072,62.424723968796,68.8537864999377,40.8145151010357,56.3845332667455
Sprr2a2,88.354513490928,86.7497671018211,140.363144664022,111.693647807295,137.429207243865,229.276320933994,85.906441323077,46.9657569568738,101.313584045795,138.361313691843,86.9701753412457,132.275310536848,128.017172631831,289.654960525723,173.510801244766,94.0987004940939,68.6528346012972,113.182724265813
Syt11,32.877914129738,26.2826001024853,51.5314052821954,39.4494979668065,28.9383525508598,79.0293587224546,25.6770150280193,25.3134230181709,28.4626683210158,62.6147451273615,29.7963614021617,38.2095178438544,40.5281055783408,46.0874193178155,40.8790553263692,42.0247291285125,51.7202008054934,22.1046046074338
Ddx3y,819.078586703893,700.792565615757,636.555629595804,684.076062319659,620.249426211318,782.370634053225,366.791384866861,593.953259008362,602.428817016679,706.418539136546,655.051556067306,596.012713368097,690.341278180281,596.330083789593,638.399600456732,547.93436460207,664.471256092668,524.993161246562
Pde7a,480.182368246515,579.255219420065,476.391872427536,574.329840228529,444.666443219574,393.791036675727,352.799800850137,373.506442023951,423.960163985291,468.236173755519,400.807087240502,313.368628129237,366.559787293338,397.950755741439,313.954165861081,361.714321188289,415.190773534333,373.984540784009
Zbtb10,53.7632343683115,51.9957529920389,35.7285334132844,77.9472839198533,68.9660033734116,70.2434556170595,40.4707407914407,38.3073797780505,48.6151349517994,69.5154631287866,64.7030162604217,60.8455217697928,52.3638957845052,56.2817999052287,51.1999824691627,30.86012485925,46.1293533198319,56.5093459594361
Cep43,307.426319479224,311.596091151112,266.471187902159,247.089695006248,188.671232093464,170.663056109,375.800141016329,328.483863710566,366.73827159268,250.635668692689,259.99424796515,216.571969168452,303.37603080803,227.712309422181,224.199687124925,340.563783618293,314.447233636275,268.022721824013
Dusp22,52.8492495666649,79.5857842727094,51.0346619731772,84.296891450049,90.2428125132478,89.300274872663,52.8725622969539,33.8619515826189,46.6478619208541,60.9895453305416,53.6688918905557,79.7389445506427,49.282214551082,64.3441367690308,65.8147623330135,50.9386497741553,42.2156841282897,58.2465568547726
H3c1,2544.07224533669,2373.52281991707,2004.75037892761,830.546581196563,1842.64803249168,1763.82526369902,4608.40784975168,2671.53423175313,2479.24982144557,486.04977888902,556.581770775081,380.035075629728,1788.66986255209,1423.47725481875,1603.51368638119,2295.13761829611,2810.67184805749,2269.70780325517
H3c2,4381.85495193737,4886.12176504562,3985.76333903135,1236.77763456905,3610.2721843061,3308.57489718582,10844.6486160436,6062.69592758169,5771.59359797997,623.521182540677,746.897763867051,664.595040943589,3759.50806687236,2410.86274903764,2902.97042538256,6033.20603443636,6471.9378659015,4722.79850126951
H2bc7,1498.63784477637,697.367968745156,1290.2702618424,386.922304104278,1345.2193163072,1273.95169798607,3316.35369179835,1926.60396526638,1812.35828424231,313.424864306061,400.189908734231,237.100388566426,1459.38301581426,1036.04021442437,1218.89722328061,1455.17972639278,1922.97065901443,1347.93244227973
H2ac6,786.650394999081,826.201043598638,596.603572459845,206.014807348347,699.943934411059,655.898643765748,2059.79400961912,927.872656136995,907.926235954055,112.478778547593,113.504414543435,120.765469004215,531.767956098062,324.813883462299,350.124212993203,1098.70732388486,1195.7174935114,824.403112328454
H2ac8,1234.90713548897,929.509431826805,1084.36449402794,413.980838819016,1398.45423310588,1339.7246664855,2807.42083448123,1457.13024295313,1401.46952045682,169.28119300457,145.960014707836,136.221537461265,784.596200153734,463.590250661275,478.75520563254,1396.72793276842,1843.47537894711,1233.42079282047
H2bc11,1491.59457826987,1221.25301725126,1763.23796609165,690.550363632117,1777.63700368831,1551.44443172375,3639.91775752317,1978.69758531143,2169.74968009143,254.076578040209,341.82762395699,254.178556326644,1422.36229511627,936.901421442538,1057.29343407497,2092.08814524924,2470.66333701498,2007.87879251966
H2ac11,1879.1339845447,1526.5680547711,1797.68445400917,584.021956501269,1263.21279565679,1278.56995315553,5030.17796134049,2822.48096300262,2468.47682532369,243.739545485927,368.439847402348,267.361612439607,1622.49691871714,1026.68524842777,1176.59551781125,2532.15259885532,3092.74935403069,2052.1278662433
H4c18,1682.20368602179,1712.86440732219,1738.02889158164,736.724809849713,2056.47370676631,1945.21079804021,3876.65136958929,2217.24650492366,2347.26830497205,637.263214252117,504.274536738342,293.131517437821,1449.97218749157,905.155515980892,935.411522123821,1790.44533459774,2478.79440659563,1973.85587312391
H2bc23,1053.01710996179,706.567742822661,1253.87323024902,455.648228708534,498.307296775723,487.878944446273,2201.33379676448,1402.72185269356,1309.03601257834,288.791303838022,310.263162535782,192.322391158921,1169.14406600729,658.781768053076,969.812153248963,2289.8867322686,3350.89476922111,1934.21641933959
H2bc22,382.97676344804,92.7751613321142,357.171281267481,109.849815769167,407.494906490175,398.52709940634,1018.50231770882,465.719201155836,484.792998700399,86.9970667578862,104.752832908434,94.3374572375524,381.005029729266,220.853522767016,304.977219867765,390.717959595373,640.46325494734,415.63226515282
H3c3,3089.11293541807,2788.82724769933,3018.96923088343,925.852952274622,2849.73577340973,2853.28663157113,7584.4831857406,4260.86019266938,3724.20098666044,441.808322799566,512.53824127449,423.636711613776,2757.87896498096,1734.46753836673,1932.84829827168,4492.65400836827,4554.41166657816,3446.38120363659
Lyz2,984.712397512953,992.672726611973,719.226961342923,934.674138851322,794.514287997077,809.267805966846,726.518795293389,557.141201457605,669.738607283516,1177.67643149312,933.523247566313,1244.25491876463,846.285272931558,1107.04190352783,1020.72950128728,778.193137764447,847.01580113296,905.957579505735
Ank3,436.431472111749,406.842410561329,325.222054014892,649.193464605671,510.819151448333,422.850148239205,330.768096118289,287.380167130375,368.810518195893,453.161294985857,396.445457801036,476.285080525804,397.997451330171,543.227748259583,436.466677195119,306.681635549298,351.746024613398,345.445392849329
Marcks,1162.9917516967,1300.39432653283,1346.84655311767,1207.78508376229,1343.56518269294,1219.53190279813,1602.82826380175,1291.30408959016,1390.38916692253,1203.54017222367,1155.677209756,1282.68637742058,1398.47295911229,1171.80691860182,1226.15107159584,1529.3461733101,1696.4454982539,1627.56883729873
Ahnak,4198.03589093761,5664.8491431295,4308.67604858057,6324.46107309022,4867.08512773565,4886.43229022686,3984.89701942546,4747.44258656287,4136.43396188636,6745.37122350943,5919.12096793817,5845.08999819681,5162.18005809772,5598.50115486487,4969.45062556353,4204.67220252639,4034.16750030471,4478.6304375098
9930111J21Rik2,343.894955873373,217.259317839497,386.901498664757,559.701325712056,523.245457093245,638.557420174614,262.147668528725,311.12306365956,403.794156054717,777.980309073855,501.497005223607,633.344247749352,488.004289641397,532.344848642717,395.703420145953,331.120512387783,238.228392926542,300.285578682639
9930111J21Rik1,212.325359171468,204.854433005422,169.889425723489,267.475080613441,129.653855095815,245.298711239272,90.332332638012,101.044971562909,155.656176765956,229.175970816184,147.94465494523,207.58868386621,160.842028287802,224.407265386176,128.137474546077,133.651149311791,141.053071940321,126.034743560166
Spdl1,191.129090186497,227.62718491398,166.757087295547,138.725110183998,159.057052034351,206.532771542261,256.405878062981,275.213504963826,246.543631272269,106.603328265368,138.411604485805,111.674847619938,262.214681938247,149.830913651759,201.415933859339,295.403138121856,256.034352527517,220.776370805874
Sp110,716.83779634171,703.890053212127,919.154929258532,982.288250800378,982.587179544289,951.684737932847,785.082765831937,721.563648482498,929.513159577669,1135.42181832875,1022.81878907904,1060.23557623764,958.132791299065,1022.50678523244,941.995330971857,863.130313306128,765.284026007042,786.571723048579
Fat1,864.7905540272,951.632023942373,916.018388888429,1193.42969886889,952.999174032319,1221.88700563661,757.872901239366,786.32404364862,615.383553633655,1182.3122595939,1052.8076366188,1135.53207753768,886.202835393037,962.003743031322,894.241073548614,735.068762988001,683.984838867137,678.958198729627
Rnf213,4155.7369192798,3249.15807433219,3917.12197544659,5888.48472620564,3777.11387007385,3891.97434495501,3411.60195966768,3022.25485651099,3238.67192694774,7724.09485115764,3809.0701212434,4670.93673178664,3370.0598331173,4517.58840289508,3526.17490630967,2947.31937000568,3323.05589786588,3157.3431252585
Itgad,54.6905073453338,63.0118974248445,100.240136553338,120.909805063653,84.6518219248929,122.026026744391,42.9759131716196,129.085154924768,54.3552195212804,153.999151787624,123.184175186198,146.585596618913,91.2696789317805,77.4601670691962,67.4900832886204,57.0799004932883,72.4939171498566,77.9475352127804
Nlrp1b,63.1142432243781,56.7766977730105,54.5759520553902,75.408348350187,103.627452938803,64.2026969610597,54.5155214050432,49.3857577767758,35.1736501785151,83.5367086796152,83.3136750348143,99.8991722238113,59.0298751002382,72.8197512233854,79.48892298582,37.6355632952476,40.2458542225016,57.2967539486474
Rnf121,158.212184408403,113.430086867544,135.762180367547,132.887209044505,207.576801463548,202.906168972151,161.736561519468,135.844998653971,175.027512756539,156.860753373859,192.66983179512,168.942559210025,159.245829234009,115.06415855089,135.273887978718,162.886703494788,134.324532383992,152.496853574431
Il18bp,172.313831021963,129.179651778469,145.415339286919,227.990423021999,199.472336134068,216.626257321795,167.33785526603,136.090521410977,177.099860248934,315.811243052691,248.147103843455,352.216180055349,194.581320906677,222.465501179437,249.176616878203,148.743217283568,146.981215859753,168.904620451316
Ifi214,79.4753545700224,25.1942191694208,45.0550482192604,122.585859810328,47.4919970508655,105.481227143749,20.2744471941457,29.9026028594402,63.8132621664518,111.450932685352,89.7085210993037,76.2226451115042,82.7876032920422,83.3043143628348,70.3154699325268,41.0105510873244,50.8700658958673,56.3568678038334
Rgma,66.7868116480662,115.260332013008,60.6100352786948,134.614792569168,112.216777238594,98.9703471537634,61.5189053515058,99.309959625787,36.7405019100749,147.154093059006,115.344014454072,108.496603932215,76.7032687059548,102.038113341343,73.1679823068249,71.0738654199604,109.189694964841,73.3219361271083
Rasal2,111.23162160685,115.206893412502,89.7462759581026,239.287689919516,95.3375000533897,84.1663182636466,106.312169988931,80.6749771524661,98.7600531503518,206.354843331644,134.594513937433,160.227945381595,77.8899725287152,133.377613065773,102.935233821765,57.5522205852279,92.4956156795078,83.9205892760782
Mn1,104.42678356502,88.999203918196,74.4186501672529,143.487672184543,123.96836231941,114.96415793515,81.9089449429651,63.1033277810851,53.5661854227163,79.341137313218,102.633144102919,74.5804000470752,56.6923173360594,81.6880096184117,42.7103626863614,75.1866035095817,59.1347833812489,59.0452281421088
Zfp992,124.505018954067,89.6732318656105,104.671419807416,167.168081215158,146.055341828778,158.501849200978,73.5154957089158,151.812860344512,99.4182210279904,133.832852255115,148.064288756182,171.584273628756,129.902950534118,138.598440059051,162.926097617639,83.9761938274982,97.7579745458092,75.3492894934445
Lrrc8b,394.735718605018,321.349279005712,409.625908305405,329.377091624657,389.471628158344,330.615385610995,406.267132424617,437.614393740985,464.615447207424,268.524835235897,313.438758171233,346.936179233126,391.149221862211,390.635957476354,423.28111534643,431.185876603993,444.111953606989,441.529687837635
Dgkd,2369.88660482039,2284.59629434301,2423.26627019346,2303.8499546983,2033.26265710843,1969.2651518505,2769.36895616945,2731.00026643045,2742.74494955295,2179.36510452116,2359.30099052728,2381.69319342221,2381.01833503169,1976.77307828772,1995.61207945971,2577.84739379862,2554.22256671079,2801.58280364113
Rbm47,129.88812144821,177.781981927826,125.04780674427,232.015585200922,142.325449772701,170.312634144545,180.476962071799,134.759110242459,77.6551933282861,193.751570192754,169.675380546595,204.590261423065,160.54420551528,166.961203615557,126.467004820434,121.542348296947,138.038550601284,90.0235487812886
Skint3,21.8934667711411,25.9410194432691,21.074540066487,37.8168764483054,27.0203550331318,28.132676978005,7.74363661662579,25.7571468159481,23.297775851571,49.6204798905135,29.9970144319233,27.633962836601,27.4126152613394,38.0566448809914,23.1761428249029,20.509798399378,15.1846196861307,16.5151886338461
Rasgrp3,22.8759471466696,17.9542107716424,39.482019504931,36.2278900474973,73.8139253650846,40.5070738865775,56.0839964198635,49.0367207386894,23.206245355692,56.2633651018393,36.8274183352004,103.293984008451,88.209223480183,87.587917073519,63.0631113523429,23.6186553952681,19.241833754585,32.7813406175592
Zfp827,189.737181707758,181.163553884265,218.153123733557,222.285402695546,161.653632005057,205.354442657381,115.774752418212,159.660306383879,183.069728701961,237.181466311769,207.381286734039,210.585250415724,172.82319791054,198.933556177181,178.511537024691,177.598590350385,130.063205757158,142.151302298389
Srsf3,2399.38207873971,2022.69279134144,2352.79616530519,1765.915406856,2520.58917088907,1963.49470737951,2259.55792605749,2266.23430137285,2137.93830910466,1600.82301016511,1557.58873371699,1559.1212294969,1884.26008076439,1526.75718338788,2224.15080204593,2822.29842058295,2364.94050291207,1937.01613112678
Arhgef10,164.343017505752,180.497258830856,128.73849481539,185.350942725665,182.041594162221,226.89821531772,191.088380551789,116.746918201877,116.702968764549,149.794682318154,158.580373904969,153.492161577724,135.491399220604,190.485136560694,122.340493659392,120.901911968006,127.484448721071,129.354275430116
Naip5,46.6893058595087,42.4982210825025,45.9478463253505,77.9343411284171,59.8972647484192,59.1821474987971,43.495816790511,30.9483386229738,31.6407351861168,81.1924522776818,64.6931391535839,67.3417780603419,48.0310586369823,39.8932473713067,35.328149035965,29.4132592681919,39.0997367725097,31.6462244888299
H2ac7,726.937867822948,334.176039497004,557.657431340559,175.989442848956,717.899205380558,651.707788413175,1449.27018945262,670.885162758475,684.698981896712,66.2704139881925,93.5525275138307,71.4193131175637,343.204473832053,185.190098221818,212.351749259735,980.346898173313,1214.58386883432,765.310124935474
H2ac13,1273.47001071659,1613.55390576702,1022.04692101329,431.390795494971,556.747624211811,676.159105323207,2727.76007431083,1564.80239780016,1607.99117821298,414.354813572313,433.116789604873,235.560545136504,1468.65421394568,1362.77167674942,1326.69783475663,1642.72344672311,2127.68648163328,1730.75531912921
Nt5dc2,129.30871644184,117.554859480664,160.987525528644,83.7730350628316,126.639455044627,118.305187453079,179.87143282209,167.126736907974,137.388636109658,45.6111531454846,56.2579402967845,48.5638546656071,107.810995893151,103.884192853815,119.489810486222,195.991930029991,178.232517809719,141.378053269069
Mpst,119.550180359692,102.56899548795,97.9399191427678,75.3036836291044,96.6940306764549,109.952234696015,138.674086705042,129.854878241532,114.240909886574,73.8138333263742,88.9630956153737,83.5622693902167,82.8063427484241,106.156264195412,94.5901568377169,117.241284216522,120.140549640629,120.909318513179
Csf2rb,134.103380377376,178.486897343438,226.559265133952,312.166325924535,183.190249130961,248.583549928866,246.9054140731,125.56185854905,127.404063831501,186.024039587105,206.649756601696,188.311824885932,150.008472332525,329.747487215215,188.894582312733,183.688031319515,108.758839288974,180.028376101466
Csf2rb2,64.6513399840197,88.6207354977584,84.8023111429026,182.198144533488,175.37492477317,150.074622875112,56.9523992887036,53.4100258654632,60.4404801606114,114.849257652598,71.3198801590578,134.56250984439,72.2972724373505,125.025525939355,93.3179924097969,97.2523963292477,52.7583238768273,82.4090333785426
Apol7e,125.021412202891,134.162623802465,90.3412871944363,179.560478995335,127.266848296024,165.452987463326,85.0705365182706,142.688307321066,77.5579253075355,168.453458336599,156.157480524522,132.527841278946,115.361453725915,125.586175928372,120.624062332146,93.3836825413821,76.1518487240425,94.0910329801188
Mcc,128.335983060418,148.760385104278,137.697078242933,172.473698490385,160.618600817319,138.494720668586,136.176784379635,91.3967027811687,88.9097799702443,159.349235611223,137.599109209854,179.8848633365,109.759714972971,129.754002828606,141.851858870554,99.6283406959782,103.66783575519,135.34480544241
