Unnamed: 0,SLS-2_TMS_FLT_F13_Cut2,SLS-2_TMS_FLT_F14_Cut2,SLS-2_TMS_FLT_F15_Cut2,SLS-2_TMS_FLT_F16_Cut2,SLS-2_TMS_FLT_F17_Cut2,SLS-2_TMS_FLT_F18_Cut2,SLS-2_TMS_GC_G10_Cut2,SLS-2_TMS_GC_G11_Cut2,SLS-2_TMS_GC_G12_Cut2,SLS-2_TMS_GC_G22_Cut2,SLS-2_TMS_GC_G23_Cut2,SLS-2_TMS_GC_G24_Cut2
Ccer2,74.0852001119292,234.43767410772,218.602520927576,379.765338928669,94.033078422771,220.963345836421,99.3046228557989,144.656583917941,136.083371892262,147.27492808266,252.600146025242,44.2032142051148
Clic5,63.6336122163491,36.8313411565351,53.2480805218485,123.344765357121,7.52221184029692,27.1934625087454,44.4381093037816,36.1614515568949,25.183702815019,23.9537751209047,46.486971121346,18.4160164751969
Derpc,204.238755028041,128.995502898385,149.75915774264,100.974590752351,222.682239484379,237.189768344471,378.464706788435,349.685874463102,303.590389495238,377.638719003643,288.829474292835,287.065836267888
Bptf,549.304786906529,629.283416922931,615.41310108717,908.510612393894,825.898283072974,898.492029643156,458.752147253349,533.134927411005,410.030062630323,615.345625402911,536.88886729414,634.751297761188
Tk1,364.04728810327,366.142803649866,460.992186787164,548.917510539968,628.705835536271,299.25675938072,598.003753447972,727.905992051762,453.429566995958,928.713060390308,417.947233774724,568.437782395356
Kcnk13,30.1671477748759,38.6123617545091,30.2106271556499,55.6883461118952,0.0,45.3600530633691,7.94215245027766,47.00190117744,19.3583749122374,5.4964927732355,15.016235092118,3.51077192569701
Cabyr,5.59621956745724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14282177740486,0.0
Srek1ip1,241.897676892153,489.069900024004,258.327143081719,307.508486505963,255.58220962038,422.021010794911,608.508903940101,411.162849058041,743.959941344677,338.861233188049,512.970754857633,561.47369285375
Nrxn3,2.03321635577162,3.50411485410526,0.0,0.0,59.0457727316656,0.0,0.0,0.0,0.289854529049175,0.0,2.94870778882969,0.0
Top1,1166.0672476804,1317.11306485481,1217.23485037401,968.477949592722,1345.6633259256,488.147642244691,1479.93613925852,1739.67132566776,1395.59554931365,2024.41678566693,1297.20986715048,1384.2212287303
Pou3f1,6.64831265754819,13.5040612334965,9.50858853283177,9.73762998884751,3.76111995808859,3.39920721367752,0.0,0.0,0.609287506190206,0.0,1.29131624746859,0.0
Hells,246.460806557804,249.225248591149,275.74821735297,340.820264927949,244.471169278256,78.1809656783614,436.741758056128,479.959616848761,335.104698376405,772.754810643291,338.837309181542,520.557671488389
Tmem37,369.004658629745,504.506977652011,464.043923219651,259.67518754534,443.840187762055,724.083900341017,209.718772443126,197.260071378552,163.197820489538,124.209800353335,287.727623558386,180.496158902958
Chst2,93.426580060849,51.4957633801504,100.024042739427,149.113959032829,182.685117618816,67.8932760985955,53.3934365974544,55.8115827703511,65.9179221373208,48.8652211469688,63.1897995470627,56.4006509803028
Apol7bl1,36.6933797485252,76.9971972314329,30.4459877858971,23.0068149854851,30.4678254856831,48.1883110609892,19.3427206431099,43.274859792041,13.4346760546695,11.6783903283599,9.41460303435222,18.6483890057884
Foxg1,20.3356306500282,22.4844167861902,23.0738047458851,90.3493899467874,64.4245542187746,3.63907199479825,15.716158844185,0.0,23.9148217889665,10.4476415579791,16.5799117080896,5.25752144307834
Kctd10,114.735759494928,48.5292933011384,129.337848875181,101.134172149846,120.968454035129,133.243913703325,152.597001068808,132.16650708219,179.642757101225,207.368941494042,128.438782219494,156.468533078763
Rgccl1,12.8219910508874,4.9091445454782,6.33906829949728,6.49136159151156,15.0447675526818,20.3959935536104,24.3049550545099,6.57509843599628,15.4358513016673,19.9610928988659,14.4634017314959,25.784645100864
Echdc3,2.46121953072751,1.27234063345722,3.9424778721318,0.0,7.79729794617616,6.40626521872093,0.0,0.0,0.576348330147988,0.0,0.803131037646733,0.0
Zfp566,22.3368999914715,49.3466132698341,36.6243503283572,29.0223802753028,30.2384855544312,20.4966700466598,66.4205904422711,29.4775441671711,48.7894402496152,38.4164956617847,48.0722583829463,30.8466556879887
Serpina3a,80.7297870028417,44.1928183213953,100.157158828153,16.2292081749954,120.356250374584,13.5969183122476,15.9705344031664,13.1497996546586,32.2924502882148,23.9536300799898,49.84521381388,38.060793725543
Taf12,303.125923735707,328.142023375864,244.00773426619,170.972693039987,293.36222963302,275.523468477935,435.533449716974,376.705048141628,383.361241378991,414.842058255916,305.039148914153,374.594350419032
Ndufa11,596.927684171842,671.448814441509,617.424680482813,597.228101113589,669.484044452086,968.787114448739,1103.37602261596,795.568368586078,796.349504806802,833.051493431491,707.911399477233,753.859465606146
Uhrf1,193.711152231763,178.329111693392,141.482852359857,191.998233453784,185.125279214233,108.221711260522,227.972578229451,140.640862770369,236.640633920623,590.679016461794,219.486280263559,365.230750028516
AC109542.1,427.39944218185,468.827619098378,424.717556386061,444.65912118298,466.387510945416,458.909318914178,812.477381923758,595.045713397627,672.068056514162,584.63853280747,501.052834193456,615.146553049626
Rps17-ps14,0.0,7.35908220625727,0.0,0.0,3.76134807652307,0.0,0.694576092850723,0.0,1.42183675429545,1.33069265250975,0.516601252859224,1.22803263085792
Lsm2,355.488485297763,190.731130384935,269.512433626227,191.394580371721,147.818612458017,155.277692823123,555.921267467477,432.385995198748,488.411245143737,718.205666126114,535.041284565774,524.133619663456
LOC498122,10.9237035702123,4.90051716756313,8.24086042852725,6.48898201113303,18.8081404955312,17.0004564557321,6.94843320783177,6.57656658065695,5.28186508870994,1.33060836622815,6.71701059953798,4.91351213411236
Bhlhe41,111.465903331605,112.267725888818,66.3840165728657,190.76377543905,29.175605226344,67.0259701832057,67.6444462378503,220.307842074427,124.648322061489,161.583951325206,240.989097435619,96.6738287672807
Ahsa1,661.038225999135,492.216742770186,618.058684320808,714.072430606583,492.711183721977,815.823964312864,851.323718075447,716.671869268777,725.064781993512,1026.89608042934,764.992294859636,789.471344968652
Ak1,0.0,6.04770730531011,4.99676251508991,0.0,0.0,13.7692321706706,1.36834676954757,6.65822358731475,0.61701307128799,0.0,3.39999964678452,0.0
Bysl,84.5284201875606,99.441250905834,79.8721345027264,35.7048117905883,165.489030576687,108.774317865209,244.41241853192,167.658360122613,192.331202732986,224.898907395397,187.756712488375,187.84495160516
Pomp,2644.11410439587,2956.55977321846,3047.4736814932,3076.72367414538,3034.67983749905,2422.16136016509,4000.11380736172,3276.91671074797,3422.69758579081,3024.7149994181,2881.82215849012,2798.74880856762
Gba1,166.207293468357,141.185554171681,107.130071586578,123.344537409424,169.249865570202,234.543878419573,123.593864746341,82.1852097802152,149.27453569327,81.1766421012909,144.109811831589,182.932834342144
Pilrb2l4,58.8618840020255,45.2262039082826,72.3355255848125,12.9955725116715,30.1185788901958,98.675253680669,31.973706569758,39.4884554839759,38.5948938197022,32.7885296244961,59.0681449390905,4.9160214756844
AC097153.2,2.37452132707762,14.7200501906137,3.80345053125699,25.9627344628451,15.0452651911965,0.0,2.77818320794924,0.0,0.609348700210757,0.0,0.516590834341936,0.0
Glul,1241.48417452013,1289.72518524484,1356.84220733001,1187.84722996716,1649.79095655382,1354.18277074719,655.006134060134,1274.08126716004,948.233609711522,865.273020601192,1144.20898721739,983.05662626907
Rcor1,416.634861583749,429.390001621355,425.014560158569,418.012754569522,368.828164689432,357.543060886121,599.874975679695,587.104965533158,511.717129648886,696.921900776482,509.740579801478,568.17394058632
Foxf1,10.4473555505675,31.9183619704759,3.80343561117991,0.0,0.0,0.0,7.63797369488444,9.86229772413882,1.82786490388244,7.09738835263658,10.5888103640796,0.0
Mbtd1,206.424118177608,256.046289364995,237.9669689465,372.311104517346,299.667580490236,200.561720904085,178.255319049745,234.023118531404,160.574267267119,234.932666105862,208.062987988585,158.395716334247
Ms4a4a,1090.3211539206,1411.82985904114,1260.2047452651,1136.06380627309,1218.60049485388,1244.1051836508,635.331943496622,516.124308899819,594.662380282742,499.923402749685,829.279445204492,750.150788848759
Pin4,357.062364361535,506.983179787948,377.350177328263,430.761134629812,295.004831717018,402.127116601891,479.782970461495,507.031113516956,411.096877122304,521.098534685373,433.049170788573,483.483716686792
Stambpl1,719.895727928854,535.949477738782,870.174448639977,902.509886102143,872.625780223404,794.166826071895,605.174365943055,317.58634856103,607.987471441263,795.931019114069,572.331838884243,652.236721087991
Ccnd3,2593.80069724833,2143.35007358079,2191.41328727053,2148.74682533762,2094.95108723812,2019.14256244705,4540.49353167261,4710.91617675761,4535.97266479762,7384.37153994118,4683.38453099632,5157.85240036696
Jmy,154.58392296596,119.871825302069,194.246878355229,252.980545751838,45.4303625936934,212.136608338329,85.9666844021781,119.125594230663,94.3290708793312,109.777137342433,111.943709454118,68.0587711111533
Ms4a6bl1,553.234166509792,449.322146710949,469.090340122179,373.276715468379,695.806660873442,452.093895406666,377.729709145323,262.993876504552,343.028362162532,151.263273927442,428.199687785798,348.680480657876
Gde1,174.757188561011,207.443750818671,188.270180243983,204.484538829016,157.968431705869,353.523548218242,188.179796762287,134.786846510559,197.209402089243,101.137086741729,175.880973255711,148.56289716916
Rhoa,731.921756713848,905.885249856154,764.08457551547,698.908759723063,851.730036108181,578.028204625885,922.165997405633,884.202020031729,1106.44552669191,1122.49375508912,911.913615218166,928.775668997573
Ctsz,1535.77501918221,1402.98986354751,1336.90853477803,1207.4294190812,1669.95334932179,1859.40079932745,1140.88819725695,1328.14563666662,1197.6783335083,774.496631257989,1332.41071914809,1198.32918928598
Rd3,22.3194135558572,17.1860743653846,5.07124858057674,35.7042486228479,0.0,40.7907614574969,13.1930558120242,19.7247026351513,5.07743010227068,5.76661424309881,13.6880666104767,0.0
Tnfaip6,15.1962741322447,15.9572614791505,15.847658019517,32.4578844272296,11.2834570805729,47.5896895361351,8.3326758673653,0.0,2.84338880952068,11.5331785725542,1.29134278075452,11.0501242547639
Tsc22d4,1785.00191254414,1717.62807286235,1929.50860771608,2045.65841867791,1747.36589981102,2247.1631092993,2569.58324387544,2057.30483773849,2036.35038361145,2147.367299997,1820.71855666283,1801.03959862442
Cebpd,271.159148577933,212.34682397004,272.579766554149,120.093289115712,169.252250709821,234.550235723825,80.5501680883287,108.487417378128,82.2555450595509,41.6967940659131,76.9644576317422,89.6295733478602
Nupr1l1,2066.40576355319,2448.75449797833,1855.59934272895,1077.66626441072,1316.52269780725,2979.98830343977,206.258787178123,213.707220210154,425.626488467408,209.831284836632,530.662891045865,171.909941627521
Atg4a,147.490987476649,148.51110989273,163.140667636255,134.855049366367,144.668780876202,162.287181843424,111.105595822711,88.8560365124242,107.806606888921,137.623489435726,90.6698076014028,117.424428284846
Ifrd1,109.945833769965,92.9855045194889,96.8738315524482,194.777242236564,183.824245985611,109.242478254609,82.6391604342838,145.621223216432,76.1061894380316,88.4994990800363,62.1759626002315,45.9064131384085
Ddx17,880.570108663153,1001.21507429412,957.937925015979,988.376605438058,1091.81220853115,721.825939880238,1238.68276583732,1427.1639164373,1112.89705890258,1150.43823229063,1092.19413522556,1189.82062157824
Smim20,400.483297307025,575.413841411385,420.040531013809,410.799851125307,292.130045944401,713.916839095221,452.781474347957,234.105860821743,411.739139656559,367.241049898692,379.194027485658,311.790836023367
Lhfpl7,0.0,18.4140972076485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abracl,2328.98239918173,2249.02190351491,1967.60809987603,1936.39963995638,2441.67815364267,1925.16373335711,2852.73339064306,2437.53924296947,2633.53874516061,2627.40353445652,2253.76939700002,2577.92972198675
Lmod1,43.6889500858139,1.22762560485133,55.1498172040721,61.6714858846902,15.044493033607,81.5811108074155,0.694361957152086,13.1497353307833,17.0600789645157,6.21021376258545,4.64874821939975,0.0
Exosc8,394.333786412775,387.556321345277,351.807930463198,366.862472666666,409.175236871226,404.647269680012,831.526864589112,540.865202751507,583.938292657713,798.180405447706,441.530606824752,667.072393270097
Hspe1,2302.23709803638,2156.33302577988,2471.64049865676,2298.57811392163,1753.32618861399,2467.57844467483,5172.28170246947,3122.02576288054,4291.57007088605,2769.77546088695,2658.44983477956,3228.67786972056
Ywhaq,1021.61480888531,1016.09470628323,834.305225508548,1012.43373426315,1056.92314582557,589.699056141317,1375.63645941635,1397.391984633,1295.72289555549,1349.2060949893,1112.42066764929,1552.23000917707
Spred3,0.0,1.15921372585599,0.0,0.0,0.0,0.0,6.22782864127214,0.0,0.95885814842931,0.0,1.70637965364854,0.0
Vault,14.2519998285833,4.88126577927973,10.1427828657625,16.2091047379054,7.52520499187028,10.2053737095886,17.3944411856907,49.3489100251229,20.9347732364109,10.6425006298139,18.3539875499017,19.6733562606591
Cdh4,97.8247800009707,121.543931164594,97.6214788987145,110.361201349685,82.744307541638,183.55577508306,65.2683807420622,101.9094915254,74.1294086887931,94.4843571378265,116.217351764907,95.7631866326216
Kiaa1671,33.9018530630261,60.9536620355998,42.6145578989671,27.4305962872458,0.0,28.7259029369668,8.68374338004393,6.94532135601689,13.3014433602378,17.3376623956958,27.5543006978931,16.8599913439331
Met,29.5262113673863,17.2369420070328,26.0641086996742,68.3582760825128,71.6643921123757,0.0,9.05217170206468,36.2643599781977,14.868081143574,14.6800857671097,26.8375269310852,17.2371890489089
Selenop,5294.91545486218,5659.27861252889,5928.92270242193,5524.4514620322,7191.27399416526,5870.45069429394,3364.89329850527,3977.8016655005,3176.83579181468,2333.70787727653,4714.09884539862,3548.22593103416
Ccdc28a,107.986507549319,188.573065483468,211.933997032398,222.254095598382,252.646327266437,205.711529827989,158.482104427545,114.256196107038,130.069311232682,153.086489122424,148.70826273581,126.832606005366
Ccpg1,752.366769106259,792.758467702594,881.260408255846,631.200446198812,720.850752669644,669.768976688913,577.193703439442,705.859484652662,543.66306932033,342.794968831207,643.682606174393,485.219971679451
G6pc1,568.746508639088,390.425586101779,424.536704872974,480.642508817768,483.891119293174,656.198700907891,617.631436154264,630.660607606278,633.163316323559,848.724957867197,571.34389573186,661.718148616009
Lage3,567.966531207617,587.872938161831,539.454698987843,710.804819061861,511.521931535589,513.298852086898,889.559872893066,969.826416567887,680.192551070593,628.996388420039,669.448364190522,848.436574112801
Tuba1a,4928.91548312004,6205.68703893094,5113.88925805131,6840.32454496352,6010.57441946668,4447.119366921,7634.67084423924,7816.60137318886,7060.0730897546,10932.8845467324,5920.72882322348,8007.10180408953
Ramp3,35.2824115875817,15.9657455252208,51.9104314453612,61.9165062761794,139.721117911957,95.5616792423284,6.27468492234615,0.0,13.0505583769514,9.79793923878647,14.5211569444424,1.23273170650482
AABR07058899.1,4.74922910832852,0.0,0.633910290543263,3.24493906948613,0.0,3.39980555779366,0.0,0.0,0.203131585261478,0.443552602238979,1.03327852351333,1.22817551153414
Ppp4r4,1.8689977093158,13.5338712816569,0.623721068944964,57.145028818768,0.0,0.0,2.40195621883711,0.0,0.915550646108802,0.0,2.68018206167631,0.0
Myl6,4140.55700770858,4017.68708738756,3575.8862594161,3978.23033268089,3727.36752097453,4322.82592940963,5969.81208134551,4831.49076843372,5334.84364281694,4248.3413388137,4138.22368900201,4864.46852529357
Clec7a,429.682349535891,418.491712178461,360.798910175748,565.961075822215,271.134981123419,430.406298496266,174.171337252721,384.499746639005,215.040542353585,143.522945852092,297.321630756443,221.591561839939
Rrm2,871.404910770558,812.683789858467,761.954966436836,613.468306001392,801.11953767094,632.254039277243,1138.75568803229,1508.93315668292,1182.83294696438,2695.23196517273,1140.75212350268,1614.50098890279
Cnot6,252.022859496523,231.430312635582,211.43039204413,386.161553668766,405.955937220601,362.573728954165,198.59944088046,232.643397891494,185.807289679698,233.612540088189,186.357378549977,186.665288944055
Cyp4b1,0.0,1.22756108564826,8.87468558846242,51.9333146770928,0.0,23.7946493594235,0.0,0.0,1.21858519670101,0.0,2.84092518659366,1.22777181918455
Ptprb,89.0127450776952,118.090548980333,57.2005929830721,248.86645403524,209.785060487087,50.5590278058376,11.7292540520599,13.039054313402,22.7783644506474,37.3881838050621,56.5957172728396,82.7836835179427
Drg2,158.135714843547,109.251236874284,119.80826486969,113.603757927178,146.684466339519,95.178785361359,170.122621127589,309.021451543427,179.132377599043,252.843455378067,149.019804190287,157.15540108913
Ywhah,947.063308120904,785.278890214587,707.422971877033,615.221188245423,746.366310076979,718.904195978706,913.115449434698,1116.20059160088,987.283799475553,1283.72285603386,911.091444451406,1066.83130056615
C3h11orf96,129.643277708543,65.0560406711912,110.93361032965,227.204836982032,150.446168697933,268.542074590783,65.9671852342805,115.06200578814,62.3515138312149,56.3351179301779,65.0837528075299,46.6561670553284
Tmbim6,6982.28575316634,6650.49944325668,5663.13758582814,5448.80352050751,5956.30739645402,5889.3615489056,6818.15194030028,8924.54020297748,7362.30015661386,5479.09246254188,8334.64952234097,6813.38936600808
Hdac7,810.479584553678,966.94148068157,765.80330870384,877.932757062478,953.830293565463,754.205623392587,1006.4184222747,990.141799589169,994.026414494245,1084.72116101589,973.072881245032,901.698398598949
Tdrd7,56.1741055623069,58.325053318919,70.4725006072451,71.6094781443528,150.865630726425,81.8090637636629,40.3852155909383,39.55943448812,64.1540551180351,36.7022110620089,65.2288231554112,50.4784201013297
Tsc22d3,645.365438781508,777.020123937632,659.262469710645,778.994284997344,940.286154778294,795.424519037919,120.822517977284,128.211319966649,142.371976055142,118.437078689435,176.913092474098,178.028398121375
Cmc4,237.921095812117,231.928580105482,154.03945483821,275.875808705748,188.061118789376,166.569878203278,304.171868143974,193.968428634422,284.55216989671,199.609557696474,206.107460477664,203.827711742639
G6pd,218.920061635777,227.103955712961,189.537906161681,230.455172781788,210.623317438792,254.941937320745,296.495567011281,220.258901414295,261.791965638335,378.378821718524,279.959263808121,200.125676515349
Cd69,841.298573797563,843.814271721497,864.547049818323,855.590338386781,879.088792439393,837.493209177062,567.549430386048,619.443210492567,704.963481254475,530.86585810656,634.287290333262,676.305783405061
Gdi1,682.367162500678,483.062368208172,534.876084907086,478.618289048382,482.917053983246,477.366868320492,780.436810588526,696.799715495531,710.847276204064,502.659003054728,615.707062055289,442.134102006859
Ddit4,1168.21015105549,1126.87819759195,1261.47329528967,1272.36083203942,1613.52963487308,1414.08566257158,240.949570651546,345.183744150132,312.161712196197,352.206404127859,366.480520001703,316.766729211299
Spmip11,0.0,0.0,5.07126353982332,0.0,30.0902295978093,0.0,2.08352992095502,0.0,2.03112326144621,0.0,0.258289254972226,0.0
Cenpb,160.576122665703,231.04919788714,132.760509221233,275.020425001998,476.40883758909,410.502019696363,141.850160908298,158.801257546059,121.815819217449,113.984997215701,116.156176456976,105.022446057737
Cebpb,669.581410934465,427.20633385494,820.274364364146,428.45299355511,503.991090842485,744.42926737682,365.930900618913,157.797169748493,355.419090586444,267.926106768107,446.022777236329,259.057579614969
Pla2g12a,140.090546590093,68.7397576117547,170.520790452374,340.808596820423,120.356784830133,163.164413339896,156.931452455499,85.4744277953391,132.420486906823,88.7168148655216,136.107284452343,126.462173822585
Hic1,4.75220993609696,2.53619418761218,5.68922293893805,0.0,0.0,4.35820080328931,9.51123178318032,0.0,6.88433744578684,8.07006371473189,18.1165625404261,11.0188853066739
Slc6a8,277.937730818124,262.188218710633,235.751886212138,395.653048485825,223.544195938084,210.595600218652,143.84236203257,208.636547386201,139.977893682503,127.355938492045,204.753138782375,84.1030424009653
Txnl4a,1418.97464255807,1059.5512300689,1242.05631915294,1124.20478010457,1129.41317780373,1377.91423182471,2396.72457874268,1088.93000538122,1973.10359444138,1550.63114612162,1306.45175571947,1489.04307020603
Errfi1,80.2141846668849,123.003431589556,139.096057982376,139.84479175516,226.222377564492,78.334204209288,11.1314049242561,39.5260570899291,28.6923480758694,26.2226594986041,37.0802298189456,81.1896165085919
Fam50a,461.112697624189,324.047120519424,349.282426484663,266.153278281566,379.877009893924,251.546293455383,449.273897085636,739.685948167439,396.044687687136,538.5099764074,439.316528446106,477.613872527235
Sfpq,745.014107137863,717.915311822612,745.266738373557,904.633897051215,689.173189258201,414.223260815462,910.704691514949,1105.01955580721,892.38257443972,1360.73791749379,808.055074198397,1002.68405184302
Arhgap4,174.219886904826,219.786603948804,162.690867086771,76.8616140204337,152.637329259573,79.0703218408685,268.259430538536,261.692228538436,297.187624463461,243.341155569177,177.943615011779,167.16407803926
Rbx1,787.831605435478,985.672158599129,773.365693947559,879.609483902187,601.784200717004,883.808020193279,1356.83533047973,1222.94289412915,1007.37146573858,1070.81153867491,735.548332142903,1076.77202548965
N4bp2l1,212.993468479024,322.42186610465,325.892195707912,234.406190938029,183.696959381331,451.280646720742,177.772428099377,106.086619055549,123.587801258025,99.021284225631,156.655262033093,89.403538515512
Ccdc40,7.33764072326055,11.0366384894762,12.2436002803217,0.0,31.1874028521582,65.9187794757453,9.38770088803489,0.0,4.23410364543346,5.56900785646519,6.9834779743649,0.0
Cdkn1c,133.085661517552,116.52124729132,130.490884959695,47.5346551429438,244.233644705863,96.4160101820046,71.7470710431649,59.9435248830068,78.6901551711438,66.1491242426956,96.2060136299992,102.431080314485
Hsp90aa1,1733.78660530757,2932.79452573782,1869.38864125871,3031.63975635495,2527.47500275688,1893.36186273276,2428.87898367607,3668.77664057279,3015.97864280443,3943.04192392632,2141.52369621718,4547.60853632372
Atxn7l3b,1730.45317002037,1755.64540577248,1987.29432961859,2158.53803678469,2177.67884267358,1434.45326601911,2238.56188758816,2406.3770748602,1807.53758948467,2352.3507922123,1973.8852358645,2026.98433602142
Asic1,1.39663089526595,1.20353909238896,27.9650085776965,3.18208635089885,0.0,9.99712743131943,2.04211052032149,0.0,1.75453982253311,1.30460306853515,15.4443078964827,0.0
Rab37,29.6063138574342,22.2184466703134,70.1171825689984,42.4301323420983,49.1665558931718,22.3875078205697,87.9779785180431,46.2802659601267,60.6553328461404,60.2167494259562,52.9792051232367,91.3604721873978
Cdkn2a,54.300690032376,27.9141930115054,39.5559368290018,75.8031939768646,48.8910739722272,51.2540352917885,24.5568610336299,14.2448765756215,15.7446679684679,21.5104371481645,33.7575927306529,17.539195023302
Exoc2,276.000322310085,323.610906002344,279.768669842639,256.507419642057,374.629303081781,160.140218056738,203.723089090541,172.717312727911,234.310140780731,211.602671365888,239.238605488137,174.617973609924
Ndufa3,1005.10051023634,1084.43670580118,917.222976264602,776.484198862623,872.320492649315,1060.16827011026,1202.40750788916,1131.360262505,1151.01820138494,1226.62825535364,1113.39651279747,1276.34777599823
Emb,2021.56807860093,1949.51800163057,2602.02958371029,3865.99673192169,3560.62367495246,2686.33116255523,1328.85103959,2381.15753316837,1594.01844650391,1340.41600731458,1967.42324420729,2345.58096695128
Exosc7,235.3102326519,247.888356900939,312.682936408253,343.77782061513,509.734115219522,366.893431763207,416.685229743069,397.938586572075,332.881533523447,482.023413313833,254.724960495402,471.959692045485
Psme4,317.921313659469,549.397322642378,520.082276056093,771.452346008045,665.745704146666,426.274381532853,349.786061417931,362.780382385433,309.97362934331,400.706328623152,275.252160195669,418.819111089321
Fam3c,545.426005148869,334.218403146369,491.344359990536,376.962405600617,463.613894721489,576.101583494859,307.35004385209,492.295913907706,373.615606945679,267.652307534303,480.772743418923,403.463630737814
Scarna10,22.7961195961315,47.8174163020176,16.4816578234136,48.6753023400551,33.8529082626598,40.7970460085713,13.1985071263989,13.1518277204369,12.3908381871345,2.66133349595435,12.1407935460458,7.36883316191932
Cask,15.9036560088294,21.2886472652449,26.3041020458483,46.5445232320495,52.6464724795634,19.6998839904445,14.7699026842935,40.430053713261,10.2031905981901,23.9053809167923,16.3501801414546,24.5517377937034
Anxa8,771.20838175327,828.591319802548,704.903651567441,678.376807432343,624.349243201892,720.639322082737,449.262507162769,512.844073499629,481.342067807743,455.561819382799,855.895296742559,556.182706793361
Kat5,341.180222263837,233.74714760007,256.162199777901,379.127471705378,341.94009229863,460.813130040512,239.702619341921,424.594710852183,243.674890895474,221.633755654252,264.828704561452,231.666772088472
Taf9b,181.456570484524,158.828314172597,132.236875188727,45.574816926086,100.447348195775,282.956666698999,221.236384364514,65.0344760345994,201.234963779069,344.337537417775,170.173572799584,242.572029583941
Pelo,124.894153428044,162.031994280303,121.709996830783,81.1451714858995,86.5063487205886,112.17530875616,239.562210064447,147.936212369628,164.306685023305,216.469219781168,123.968375217266,152.245124119295
Gar1,117.77148352511,179.204041496,166.08349478169,162.287861131775,56.4174573789541,220.953425527638,254.845009006539,203.825126052018,182.58725199356,330.912653951514,168.134052555805,180.48743733184
Mphosph8,898.124107393766,1015.95018762668,1035.31874790158,903.879412799325,1144.41961465219,860.24367229262,1317.17327827103,1453.54224347468,1194.4140704495,1350.41405510345,1258.58982216639,1086.44951294745
Tubb5,2653.34864919046,4436.69002414097,3192.41341709478,3807.29675839504,3510.28488566905,3396.12237584265,3712.06948644367,4241.0803294746,4362.12097185471,6045.31456097295,4064.16822172375,4238.83675205764
Spock2,460.147012589848,485.508111230693,523.881917084003,567.923928265736,336.692707517952,330.504738710048,303.300779525456,366.446878125874,316.84432954825,294.466061714157,622.459063999076,455.871420925101
Rbm4b,132.915239617903,77.1670737849364,100.481456384896,64.3376802500462,33.7470640387916,24.5092959498383,131.848606966072,123.975459720377,149.742217741933,111.942753968931,123.468120887276,146.164737520456
Ly6c,799.630916316743,922.841365652112,704.90690426852,695.456463826441,696.707896320033,449.284834522751,855.936388487545,1099.4435674981,1122.53014848748,756.377438072899,1231.67885110691,933.786744990027
Igfbp3,181.404289908545,126.443630126426,202.849917035918,210.980771409636,112.833804160379,74.7828205457138,129.151951888059,42.736717339667,141.355196377667,55.0047065561054,101.239633368515,60.1602464824862
Rbmxl1,461.581983121936,353.570941634291,363.861935380813,386.261611774175,334.739047447812,333.121103409176,485.3521128286,486.537628327739,487.428243925608,778.052882213711,459.70652457779,521.790779866923
Dio2,11.3970617604885,25.7820455657146,15.2137369725415,16.2295883762733,30.0888391398498,23.7942671918003,4.86041135999718,0.0,5.2804510412942,0.443588530741793,18.0782547674144,3.68319950146615
LOC103690177,13.2967264307758,3.68250134960507,20.9189069675244,45.4411830669944,22.5668913596844,27.1940554558327,0.0,0.0,1.01549402982929,0.0,1.03307173489907,0.0
Bbc3,216.92859510665,147.358438992855,223.003572204141,177.123000776204,228.04923104396,267.938339222165,118.736334051377,93.0201290134388,115.190825904029,117.875927113752,116.978021513834,182.387631647458
Spetex-2Fl1,3.23266062516843,19.5913974205057,0.0,0.0,0.0,0.0,0.848659598967298,0.0,0.496446689912943,0.542142697943222,5.05039489849565,1.50057153873895
Kcnj15,125.468232160114,96.1712565278806,142.980427587021,120.613503605262,237.590499105569,119.481295616437,21.6170400023351,95.7433291634249,64.6234720209891,80.1880131710482,99.5968757452337,50.5529981573108
Hist2h3c2,360.927421288454,375.358448048342,479.868693393989,490.045842708954,319.712044379645,554.12695473146,302.822747296225,325.488399087619,341.438715290125,208.033022387135,207.411466300253,187.883353897496
Pnma8c,5.69853731843544,8.59386804731891,10.7763979576248,0.0,60.1777462683453,10.1975652394645,0.0,13.1496404096684,0.0,4.87946917247303,0.258261478226348,0.0
Rab42,81.2046148009435,100.662420888333,84.3095028714804,139.571479326982,75.2226071087315,118.972885033427,143.03995454758,121.635493245411,165.523985905821,162.796057863956,140.75439896764,251.691722757479
C17h5orf24,777.834093479849,755.021140547978,815.186039845631,889.360971907789,680.746532524483,764.801170372648,924.157248344521,1065.09828084098,926.295333780047,938.169844774898,858.912800344527,849.576406196252
Socs3,272.580804923533,192.739933469217,349.282150725628,243.440789264533,282.083982331357,268.537343286162,377.036737210254,358.329647546168,353.996006038823,359.749094432837,407.797620870971,360.958931470694
Nhp2,649.635703108695,535.244632252307,573.684880824709,626.452429853831,759.746910510004,679.842611252323,1048.48664289327,1226.21285781629,742.722746641366,1154.21257061129,662.188383069045,987.115697223665
